SerialN,Name,Ratings,Price,OS,Colour,RAM,Product Dimensions,Connectivity technologies,Special features,Date
1577,,,,Android,White,3 GB,14.2 x 0.7 x 7 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Gyro sensor, Proximity sensor, eCompass, Barometer, Heart rate sensor, SPO2 sensor, E-mail",2016-04-07
1578,,3.5 out of 5 stars,"14,899.00",Android,Santorini White,1 GB,15.8 x 0.8 x 7.9 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (850/900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-07
1579,,1 out of 5 stars,"2,899.00",Android,Black,256 MB,12.2 x 1 x 6.3 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (1200 MHz), EDGE, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Expandable Memory: 32GB",2016-04-07
1580,,,,"Kitkat, Android",WHITE GOLD,,15.2 x 15 x 4.4 cm,,"1Ghz PROCESSOR, 1300MAH BATTERY, UPTO 32GB EXPANDABLE, G SENSOR, DUAL SIM",2016-04-07
1581,,1 out of 5 stars,,Android,Black,2 GB,15.1 x 0.6 x 7.6 cm,"GSM, 3G, HSPA, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, eCompass, Proximity sensor, E-mail",2016-04-07
1582,,3.3 out of 5 stars,,android,BLACK SILVER BLACK,,18.3 x 14 x 4.1 cm,,"Practically unlimited Phonebook & SMS memory, Dual SIM, Dual Standby, FM Radio with Recording, 512 MB RAM 4 GB ROM, ""Wi-Fi: 802.11b/g/n, GPS-AGPS, GSM:900/1800 MHz WCDMA:2100 MHz""",2016-04-07
1583,,3.6 out of 5 stars,"3,000.00","Android, Jellybean",White,256 MB,14.2 x 8.6 x 5.4 cm,"GSM, (900/1800 MHz), WiFi","Dual SIM, Music Player, Video Player, FM Radio, G sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1584,,3.4 out of 5 stars,"5,390.00",Android,Black,1 GB,17 x 5.6 x 10.3 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-07
1585,,4.1 out of 5 stars,"7,999.00","Android, Jellybean",Blue,1 GB,14.4 x 0.9 x 7.4 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), GPRS, WiFi","Music Player, Video Player, FM Radio, E-mail, GPS, Light sensor, Motion sensor, Proximity sensor, Magnetic sensor, Dual SIM",2016-04-07
1586,,3.3 out of 5 stars,"5,790.00","Android, Kitkat",White,2 GB,13.6 x 0.9 x 6.8 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail",2016-04-07
1587,,4.2 out of 5 stars,"14,999.00",Android,Gold,,14.3 x 0.7 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Light sensor, Distance sensor, eCompass, Gyroscope, E-mail",2016-04-07
1588,,4 out of 5 stars,"62,999.00",Android,Silver,2 GB,13.1 x 1 x 6.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/2100 MHz), LTE, GPRS, EDGE, WiFi 802.11a/b/g/n","GPS, Accelerometer, Gyro sensor, Proximity sensor, Compass",2016-04-07
1589,,5 out of 5 stars,,Android,BLACK,0.50 GB,14.2 x 7.8 x 4.8 cm,WCDMA,"1.3 QURD CORE PROCESSER, 5 MP BACK CEMERA 2 FRONT CEMERA, 512 RAM 4GB ENTENAL MEMORY, 4.5 DISPLAY, WCDMA+ GSM PHONE",2016-04-07
1590,,3.4 out of 5 stars,"14,000.00","Android, Kitkat",Black,1 GB,15.6 x 0.8 x 7.8 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), WiFi","Music Player, Video Player, FM Radio, GPS, Accelerometer, Proximity sensor, Ambient light sensor, Dual SIM, E-mail, Expandable Memory: 64GB",2016-04-07
1591,,3 out of 5 stars,"5,749.00",Android,Blue,1 GB,13.8 x 0.9 x 7.1 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail",2016-04-07
1592,,3.8 out of 5 stars,,"Android, KitKat, Android^KitKat",White,1 GB,17.8 x 10.4 x 6.2 cm,HSDPA,"8MP primary camera with auto focus, omni BSI, camera sensor with 5P lens, F2.2 aperture, dual LED flash, full HD video playback support and 5MP front facing camera with auto focus, 4 element lens, wide viewing angle (84 degrees), LED flash, Android v4.4 KitKat operating system with 1.2GHz quad core processor, 1GB RAM, 8GB internal memory expandable up to 32GB and dual SIM (GSM+GSM), 5-inch HD IPS OGS capacitive touchscreen, 2100mAH battery providing talk-time of 13 hours 30 minutes on 2G, 10 hours 30 minutes on 3G networks and standby time of 200 hours, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",2016-04-07
1593,,,,Android,Blue,512 MB,12.4 x 1 x 6.5 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, Gravity sensor, E-mail",2016-04-07
1594,,3.5 out of 5 stars,,Android,Grey,1 GB,13.2 x 0.9 x 6.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz)","Dual SIM, GPS, Music Player, Video Player, Distance sensor, Light sensor, G sensor, eCompass, E-mail",2016-04-07
1595,,4.7 out of 5 stars,"37,990.00","Android, Lollipop",Leather Black,3 GB,14.9 x 1 x 7.6 cm,"GSM, 3G, 4G LTE, WiFi","Video Calls, Single SIM, GPS, Music Player, Video Player, E-mail, Expandable Memory: 2TB",2016-04-07
1596,,3.4 out of 5 stars,,"Android, jellyBean, Android^jellyBean",,2 GB,,HSDPA,"Funtouch OS based on Android 4.3,Qulcomm Snapdragon 2.5GHz Quad-core processor,2GB RAM,16GB ROM+128GB Expandable Memory, 5.2"" HD  IPS  Display,1920*1080  Pixels, Camera 1 3 M P Rear, 8 M P Front , Battery 2600MA",2016-04-07
1597,,,"8,888.00",android,yellow,,7.1 x 0.8 x 14.6 cm,4G LTE,"ZOPO color e zp350 4G LTE + Dual SIM 4G LTE + Dual SIM Give you the speed you need Say goodbye to waiting! Say hello to fast 4G LTE! Browsing the news, downloading information and streaming music online is all blazing fast. Plus, you can use two phone numbers in the same phone., ZOPO color e zp350 5.0-inch HD IPS Display 5.0-inch HD IPS Display Enjoy vivid images The 5.0-inch display makes the COLOR E shine brilliantly. You can enjoy the best image quality on the IPS display even under direct sunlight., 64-bit Quad-Core CPU Gaming Power Unleashed A powerful 64-bit Quad-core MT6735 CPU and ARM Mali-T720 graphics processor (GPU) will allow you to play any modern game released! The performance is improved by 50% and the energy efficiency improved by 150%, compared to the old Mali-400 series. It runs the latest Android 5.1 OS which fully exploits the power of a 64-bit processor!, Android 5.1 Lollipop with Z-UI Deliver a brand new upgrade experience Android 5.1 Lollipop OS with Z-UI runs more smoothly with 1GB RAM, which brings a simple user interface experience and strengthens the notification center management. Meanwhile, it has a power-saving mode and face recognition technology (face unlocking technology). It will deliver a brand new upgraded experience to you!, ZOPO color e zp350 Front and rear LED Flash Front and rear LED Flash Professional looking Selfies. Comparable with DSLR Whether you are in a bar, at the club or coffee shop in low light situations, the professional LED flash can help illuminate your face, enabling your selfies to look fabulous!, 8.0MP AF Camera Capture the best moments clearly Open the camera app and gently touch the screen. Press the shutter button, the 8.0MP rear camera easily captures every moment clearly for you. Go on and share these moments with your friends!",2016-04-07
1598,,1 out of 5 stars,"8,999.00",Android,,,,,"5"" IPS HD Display, 2 GB RAM, 16MP Auto Focus Rear Camera and ,, 8MP Front Camera, OTG Support",2016-04-07
1599,,1 out of 5 stars,"45,738.00","Jellybean, Android",BLACK AND WHITE,2 GB,7 x 0.8 x 13.7 cm,,"Bluetooth Tethering, Touchscreen, E-Mail, Primary Camera, Radio, GPS, Secondary Camera, Wifi, Music Player",2016-04-07
1600,,3.7 out of 5 stars,,"Android, Kitkat",Black,1 GB,14 x 1 x 7.2 cm,"GSM, (900/1800/1900 MHz), HSDPA, 3G, (900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1601,,1.4 out of 5 stars,"7,399.00",Android,Black,1 GB,16.9 x 5.5 x 10.3 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Video Calls, Single SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1602,,,"6,000.00","Android, Kitkat",Black,512 MB,12.6 x 0.8 x 6.5 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-07
1603,,4.1 out of 5 stars,,Android,Black,2 GB,17.4 x 11 x 6.6 cm,HSDPA,"Android OS, V5.0 Lollipop ( amigo 3.0), Quad-core 1.3 GHz ,64 Bit Processor, 8.0 Mega Pixel Camera with LED flash, 16 GB, 2 GB RAM",2016-04-07
1604,,,"15,999.00","Android, jellyBean, Android^jellyBean",White,1 GB,15.1 x 7.9 x 0.8 cm,HSDPA,"Expandable Memory Upto 32GB, 8.0Mpx Rare with Flash /2.0Mpx Front, 5.7 IPS HD Screen, 1.2GHz- Quad Core processor, Dual SIM / 3G support",2016-04-07
1605,,2.5 out of 5 stars,,"Android, Jelly Bean, Android^Jelly Bean",WHITE,1 GB,13 x 6.6 x 0.9 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-04-07
1606,,3.7 out of 5 stars,"14,999.00","Android, Jellybean",Blue,1 GB,7.8 x 0.1 x 15.4 cm,"GSM, (850/900/1800/1900 MHz), GPRS, EDGE, 3G, (2100 MHz), WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Ambient light sensor, Proximity sensor, Gravity sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1607,,,"6,099.00","Android, KitKat, Android^KitKat",white,1 GB,20 x 12.5 x 5.5 cm,HSDPA,"Utouch Pad Xtreme, 1.3 QUAD CORE, 6"" IPS QHD DISPLAY, DUAL 3G, 1GB RAM",2016-04-07
1608,,,,Android,Grey,,12.5 x 1 x 6.5 cm,"GSM, (850/900/1800/1900 MHz), 3G, (900/2100 MHz), 4G LTE, GPRS, EDGE, HSPA, HSPA+, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-04-07
1609,,,"8,970.00",Android,,,,,"32GB External Micro SD Card Support, 8MP AF Rear Camera with LED Flash (Software Enhanced to 13MP), 5MP Front Camera (Software Enhanced to 8MP), 2600mAh High Capacity Li-ion Battery, Dual SIM, Dual Standby with 4G Support on both SIMs",2016-04-07
1610,,3.2 out of 5 stars,"13,190.00",Android,Silver,,14.4 x 0.8 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), UMTS, WCDMA, 3G, (900/2100 MHz), 4G LTE, (1800/2300 MHz), GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Hall sensor, Gyro sensor, E-mail",2016-04-07
1611,,4.7 out of 5 stars,,"Android, Jellybean",Red,2 GB,14.8 x 1 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, G sensor, eCompass, Proximity sensor, Light sensor, Hall sensor, E-mail",2016-04-07
1612,,3 out of 5 stars,,Android,Grey,1 GB,13.1 x 0.9 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity Sensor, E-mail",2016-04-07
1613,,3 out of 5 stars,,Android,Grey,1 GB,14.5 x 0.9 x 7.3 cm,"2G, 3G, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail",2016-04-07
1614,,,,android,Titanium,1 GB,16.2 x 9.2 x 4.6 cm,HSDPA,"Zero-gap in-cell Hybrid Touch with 14.4cm (5.7) HD Screen, Enhanced Stylus Pen & QuickMemo+, 8MP Laser Auto Focus + 5MP Front Camera, Blazing Fast 1.4 Octa -Core, Latest Android 5.1 Lollipop, Exceptional 3,000mAh Battery, 1.4 GHz Octa-Core CPU + Android 5.1 Lollipop, 8MP LDAF + 5MP Front Camera, Gesture Shot, Touch & Shoot",2016-04-07
1615,,,,Android,Navy Blue,,,,"Android 4.4 KitKat operating system, 32 GB expandable memory, GPRS/WAP, 3.5 mm audio jack, 16 GB expandable memory, Video player with recording",2016-04-07
1616,,3.5 out of 5 stars,"9,200.00",Android,Black,,14.1 x 0.8 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), GPRS","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, Magnetic sensor, Gyroscope sensor, E-mail",2016-04-07
1617,,,"4,999.00",,,,17.6 x 13.8 x 3.4 cm,,,2016-04-07
1618,,4.1 out of 5 stars,"11,300.00",android,White,1 GB,19 x 15.6 x 5.2 cm,HSDPA,"8 MP/ 5 MP (market dependent), autofocus, LED flash, Android OS, v4.4.2 (KitKat), Qualcomm MSM8226 Snapdragon 400, Quad-core 1.2 GHz Cortex-A7, 8 GB, 1 GB RAM",2016-04-07
1619,,2.3 out of 5 stars,,"Android, Ice Cream Sandwich",Black & Grey,512 MB,16.8 x 9 x 5.2 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, G sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-07
1620,,3.5 out of 5 stars,"7,380.00","Android, KitKat, Android^KitKat",blue,1 GB,17.3 x 11.3 x 6.2 cm,HSDPA,"5 HD Display, 1.3 GHz Quad Core Processor, 1 GB RAM, Android 4.4 Kitkat, 5MP front Camera",2016-04-07
1621,,2 out of 5 stars,,"Android, Jellybean",White,512 MB,14.1 x 1 x 7.4 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1622,,3.9 out of 5 stars,"9,999.00",Android,Black,2 GB,14.4 x 1.1 x 7.2 cm,"GSM, (1900/1800/850/900 MHz), WCDMA, 3G, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, G sensor, eCompass, Proximity sensor, Ambient light sensor, Hall sensor, E-mail, Expandable Memory: 128GB",2016-04-07
1623,,,"4,250.00","Android, Kitkat",Glossy White,512 MB,12.8 x 1.1 x 6.5 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-04-07
1624,,1 out of 5 stars,"5,800.00","Android, Kitkat",Black-Yellow,512 MB,12.2 x 1 x 6.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, G sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1625,,3.8 out of 5 stars,"5,728.00","Android, Lollipop",Cosmic Grey,1 GB,19.1 x 13.7 x 4.8 cm,"GSM, (850/900/1800/850/1900 MHz), 3G, WCDMA, (900/2100 MHz), WiFi","Dual SIM, Music Player, Video Player, Expandable Memory: 32GB",2016-04-07
1626,,,,Android,White,768 MB,13 x 1 x 6.9 cm,"GSM, (850/900/1800/1900 MHz), HSDPA, 3G, (900/2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, GPS, Accelerometer, Proximity sensor, E-mail, Dual SIM",2016-04-07
1627,,5 out of 5 stars,,"Android, KitKat, Android^KitKat",White,512 MB,17.8 x 10.7 x 5.6 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-04-07
1628,,,,"Android, Gingerbread",Black-Silver,256 MB,113 x 13.5 x 61 cm,EDGE|WiFi|HSDPA,"Dual SIM, Expandable Memory: 32GB",2016-04-07
1629,,3.7 out of 5 stars,,"Android, KitKat, Android^KitKat",White,1 GB,19 x 18.4 x 4.2 cm,HSDPA,"It is a blend of impressive high-tech features and appealing design, Android smartphone",2016-04-07
1630,,2.7 out of 5 stars,"6,990.00","Android, Kitkat",Sea Blue,2 GB,13.9 x 0.8 x 6.8 cm,"GSM, (900/1800 MHz), WCDMA, (2100 MHz), 3G, HSDPA, HSUPA, EDGE, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Gravity sensor, Proximity sensor, Light sensor, Expandable Memory: 32GB",2016-04-07
1631,,4 out of 5 stars,"22,999.00",Android,Ceramic,3 GB,14 x 0.7 x 6.9 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, 4G LTE, WiFi 2.4GHz b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Gyroscope, Proximity sensor, Ambient light sensor, HALL sensor, E-mail",2016-04-07
1632,,3.6 out of 5 stars,"4,299.00","Android, Jellybean",Black,256 MB,12.5 x 1.2 x 6.6 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio with Recording, Gravity sensor, E-mail, Dual SIM",2016-04-07
1633,,5 out of 5 stars,,Android,White,1 GB,14.2 x 1 x 7.4 cm,"GSM, EDGE, (900/1800/1900 MHz), UMTS, 3G, (900/2100 MHz), WiFi","Dual SIM, GPS, Music Player, Video Player, G sensor, Light sensor, Digital proximity sensor, E-mail",2016-04-07
1634,,2.8 out of 5 stars,"3,999.00",android,Black,,12.6 x 6.5 x 1.1 cm,"GSM, WiFi","1.2 GHz Qualcomm Snapdragon S4 Dual Core Processor, 3.2 MP Camera, 4"" Capacitive Screen",2016-04-07
1635,,3.7 out of 5 stars,,"Android, Jellybean",Black,1 GB,14.3 x 0.9 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), WiFi","Music Player, Video Player, FM Radio, GPS, Ambient light sensor, Accelerometer, Proximity sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-07
1636,,,,Android,Black,,13.4 x 1 x 6.7 cm,WiFi,"Dual SIM, Android 4.4 kitkat, Screen Size 5'' Q HD 540x960 OPS Screen, RAM 1 GB & 8 GB ROM, 2000 Mah Battery",2016-04-07
1637,,3.7 out of 5 stars,"16,199.00","Android, Jellybean",White,1 GB,14.2 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), HSDPA, 3G, (900/2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, GPS, Accelerometer, Proximity sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-07
1638,,3.8 out of 5 stars,"10,269.00","Android, Kitkat",Milkyway Grey,1 GB,15 x 1 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1639,,,,Android,Green,1 GB,,3G,"Processor Speed 1.3 GHz, Battery Lithium Ion 1600mAh, RAM 1 GB, Storage 8GB Expandable up to 32GB, Breath light",2016-04-07
1640,,3.9 out of 5 stars,"14,999.00",Android,Gunmetal Platinum,2 GB,18.7 x 0.8 x 9.7 cm,"GSM, 3G, UMTS, LTE, WiFi",3G,2016-04-07
1641,,,,"Android, jellyBean, Android^jellyBean",Silver,2 GB,,HSDPA,"Huawei, honor x1, mediapad x1, 4G LTE, phone, 2GB Ram, 32GB Rom, Silver, 7"" IPS 1920*1200 pix screen multiple language",2016-04-07
1642,,5 out of 5 stars,,Android,Black,1.50 GB,16.8 x 0.8 x 8.8 cm,"GSM, (850, 900, 1800,1900 MHz), 3G, GPRS, EDGE, WiFi","Video Player, Music Player, Accelerometer, Gyro-sensor, Digital compass, Luminance sensor, Hall sensor, Proximity sensor",2016-04-07
1643,,,"7,750.00",Android,black,1 GB,14 x 7.6 x 5.6 cm,4G LTE,"Camera, Radio, Internet, E-Mail, music player",2016-04-07
1644,,3.2 out of 5 stars,,,,,16.4 x 10.3 x 6.1 cm,,,2016-04-07
1645,,,,Android,red,,2.5 x 2.5 x 2.5 cm,,"Bluetooth Tethering, Touchscreen, MP3, Dual SIM, USB, Primary Camera, Radio, GPS, Wifi",2016-04-07
1646,,3.3 out of 5 stars,"40,900.00","Android, Lollipop",Black,3 GB,14.2 x 0.7 x 7 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, Accelerometer, Gyro sensor, Proximity sensor, eCompass, Barometer, Heart rate sensor, SPO2 sensor, E-mail",2016-04-07
1647,,3.9 out of 5 stars,"13,000.00","Android, Kitkat",Grey,1 GB,14.5 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), HSPA+, 3G, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi b/g/n 2.4GHz","Video Calls, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Geomagnetic sensor, E-mail, Expandable Memory: 64GB",2016-04-07
1648,,3.4 out of 5 stars,"6,999.00",Android,Black,,14.1 x 7 x 0.9 cm,"GSM, (900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), 4G LTE, FDD, (1800/2100 MHz), TDD, (2300 MHz), WiFi 802.11a/b/g/n/ac","Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Light sensor, G sensor, E-mail",2016-04-07
1649,,1 out of 5 stars,"12,900.00","Android, jellyBean, Android^jellyBean",Black,0.50 GB,18.4 x 10.8 x 6.4 cm,HSDPA,"12.7cm (5"") Touchscreen, 1.2 GHz Qualcomm Scorpion, Dual Core, 5MP Back Camera and 0.3MP Front Camera, 512 MB RAM, 4 GB ROM, expandable upto 32GB, 2500mAh Battery",2016-04-07
1650,,3.3 out of 5 stars,"13,490.00","Android, Kitkat",Black,1 GB,13 x 0.7 x 6.6 cm,"GSM, (850/900/1800/1900 MHz), HSPA, 3G, WiFi 802.11 b/g/n","Single SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Compass, E-mail, Expandable Memory: 64GB",2016-04-07
1651,,3.5 out of 5 stars,,"Android, Jellybean",Black,256 MB,16.4 x 9.8 x 7.4 cm,"GSM, GPRS, EDGE, HSDPA, (900/1800 MHz), WiFi","Voice Calling, Dual SIM, Music Player, Video Player, FM Radio, E-mail",2016-04-07
1652,,5 out of 5 stars,"3,249.00",Android,Black,,12.3 x 1 x 6.5 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer",2016-04-07
1653,,3 out of 5 stars,"2,199.00",android,Black,,15.7 x 9.1 x 4.8 cm,,"Dual SIM, Primary Camera, Wifi",2016-04-07
1654,,,,"Kitkat, Android",Orange,,13.8 x 6.9 x 1 cm,,"Bluetooth Tethering, Touchscreen, MP3, USB, Primary Camera, Radio, GPS",2016-04-07
1655,,2.8 out of 5 stars,"9,990.00","Android, Jellybean",Black,1 GB,13.7 x 0.8 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, GPS, G-Sensor, E-mail, E-compass, Light and proximity sensor, Expandable Memory: 32GB",2016-04-07
1656,,1.5 out of 5 stars,"3,860.00",android,,0.50 MB,,WCDMA,"Expandable Memory Upto 32GB, 11.43 cm (4.5"") IPS FWVGA (854 X 480) (217PPI) Display|Powerful Dual core 1.3GHz, Cortex A7 Advanced Processor|Enhanced 5MP Camera with LED flash Enhanced 2MP front Camera for video calling|512MB RAM 8GB internal storage (Approx. 6GB of built in storage is used by OS and app|Android OS : 4.4 KitKat",2016-04-07
1657,,,"6,891.00",Android,black,,15.2 x 9.1 x 5.1 cm,,"Video Playback, Dual SIM, Primary Camera, LED Flash",2016-04-07
1658,,,,"Android, jellyBean, Android^jellyBean",,2 GB,14.4 x 0.9 x 7 cm,HSDPA,"Cameras: 13 Megapixel Rear Camera + 13 Megapixel Front-Facing Camera, Display: 5 inch full HD display using OGS (One Glass Solution), Processor: 1.7 GHz MT6592 True Octa-Core with Mali-450 GPU & 2GB RAM, Storage: 32GB and a microSD slot with support for another 64GB, Android: 4.2",2016-04-07
1659,,,,"Android, jellyBean, Android^jellyBean",SPECIALWINE + Dark Grey,512 MB,16.2 x 9.6 x 6.6 cm,HSDPA,"Powerful Dual Core 1.3GHz Cortex A7 Advanced Processor, GSM: 900/1800 MHz, iBall Andi3.5kke Genius (256 - 2 GB) smartphone - grey, for born genius.",2016-04-07
